sign_id,label_uz,label_ru,category,category_ru,sign_type,reason
sgn_00002934,bugun_men_chanqaganman,сегодня я хочу пить,jumlalar,предложения,continuous,no_samples
sgn_00002935,bugun_men_terlayapman,сегодня я потею,jumlalar,предложения,continuous,no_samples
sgn_00002936,men_sovuqdan_qaltirayapman,я дрожу от холода,jumlalar,предложения,continuous,no_samples
sgn_00002937,men_issiqdan_charchadim,я устал от жары,jumlalar,предложения,continuous,no_samples
sgn_00002938,men_quyosh_kremi_surtdim,я намазал солнцезащитный крем,jumlalar,предложения,continuous,no_samples
sgn_00002939,men_gigiyenaga_rioya_qilaman,я соблюдаю гигиену,jumlalar,предложения,continuous,no_samples
sgn_00002940,men_tish_pastasi_ishlataman,я пользуюсь зубной пастой,jumlalar,предложения,continuous,no_samples
sgn_00002941,men_soch_shampuni_ishlataman,я пользуюсь шампунем,jumlalar,предложения,continuous,no_samples
sgn_00002942,men_sochimni_qisqartirdim,я подстриг волосы,jumlalar,предложения,continuous,no_samples
sgn_00002943,men_tirnoq_kesdim,я подстриг ногти,jumlalar,предложения,continuous,no_samples
sgn_00002944,men_terini_tozaladim,я очистил кожу,jumlalar,предложения,continuous,no_samples
sgn_00002945,men_qizarish_bor,у меня покраснение,jumlalar,предложения,continuous,no_samples
sgn_00002946,men_qichish_bor,у меня зуд,jumlalar,предложения,continuous,no_samples
sgn_00002947,men_toshma_chiqdi,у меня сыпь,jumlalar,предложения,continuous,no_samples
sgn_00002948,men_krem_surtdim,я намазал крем,jumlalar,предложения,continuous,no_samples
sgn_00002949,men_sog'ligimni_asrayman,я берегу своё здоровье,jumlalar,предложения,continuous,no_samples
sgn_00002950,men_do'konga_kirdim,я зашёл в магазин,jumlalar,предложения,continuous,no_samples
sgn_00002951,men_non_sotib_oldim,я купил хлеб,jumlalar,предложения,continuous,no_samples
sgn_00002952,men_sut_sotib_oldim,я купил молоко,jumlalar,предложения,continuous,no_samples
sgn_00002953,men_go'sht_sotib_oldim,я купил мясо,jumlalar,предложения,continuous,no_samples
sgn_00002954,men_sabzavot_sotib_oldim,я купил овощи,jumlalar,предложения,continuous,no_samples
sgn_00002955,men_meva_sotib_oldim,я купил фрукты,jumlalar,предложения,continuous,no_samples
sgn_00002956,men_guruch_sotib_oldim,я купил рис,jumlalar,предложения,continuous,no_samples
sgn_00002957,men_yog'_sotib_oldim,я купил масло,jumlalar,предложения,continuous,no_samples
sgn_00002958,men_tuxum_sotib_oldim,я купил яйца,jumlalar,предложения,continuous,no_samples
sgn_00002959,men_shakar_sotib_oldim,я купил сахар,jumlalar,предложения,continuous,no_samples
sgn_00002960,men_tuz_sotib_oldim,я купил соль,jumlalar,предложения,continuous,no_samples
sgn_00002961,men_qancha_to'lashim_kerak,сколько мне платить,jumlalar,предложения,continuous,no_samples
sgn_00002962,bu_qancha_turadi,сколько это стоит,jumlalar,предложения,continuous,no_samples
sgn_00002963,hozir_juda_qimmat,сейчас очень дорого,jumlalar,предложения,continuous,no_samples
sgn_00002964,"bilmayman,_arzonroq_bormi","не знаю, есть подешевле",jumlalar,предложения,continuous,no_samples
sgn_00002965,men_chegirma_so'radim,я попросил скидку,jumlalar,предложения,continuous,no_samples
sgn_00002966,men_qadoq_oldim,я взял пакет,jumlalar,предложения,continuous,no_samples
sgn_00002967,men_sumkaga_solib_qo'ydim,я положил в сумку,jumlalar,предложения,continuous,no_samples
sgn_00002968,men_savatga_solib_qo'ydim,я положил в корзину,jumlalar,предложения,continuous,no_samples
sgn_00002969,men_restoranga_bordim,я пошёл в ресторан,jumlalar,предложения,continuous,no_samples
sgn_00002970,men_kafega_bordim,я пошёл в кафе,jumlalar,предложения,continuous,no_samples
sgn_00002971,men_stol_buyurtma_qildim,я заказал стол,jumlalar,предложения,continuous,no_samples
sgn_00002972,men_taom_buyurtma_qildim,я заказал блюдо,jumlalar,предложения,continuous,no_samples
sgn_00002973,men_palov_buyurtma_qildim,я заказал плов,jumlalar,предложения,continuous,no_samples
sgn_00002974,men_lag'mon_buyurtma_qildim,я заказал лагман,jumlalar,предложения,continuous,no_samples
sgn_00002975,men_shashlik_buyurtma_qildim,я заказал шашлык,jumlalar,предложения,continuous,no_samples
sgn_00002976,men_salat_buyurtma_qildim,я заказал салат,jumlalar,предложения,continuous,no_samples
sgn_00002977,men_choy_buyurtma_qildim,я заказал чай,jumlalar,предложения,continuous,no_samples
sgn_00002978,men_suv_buyurtma_qildim,я заказал воду,jumlalar,предложения,continuous,no_samples
sgn_00002979,men_hisob_so'radim,я попросил счёт,jumlalar,предложения,continuous,no_samples
sgn_00002980,taom_juda_mazali_edi,еда была очень вкусной,jumlalar,предложения,continuous,no_samples
sgn_00002981,bugun_men_to'ydim,сегодня я наелся,jumlalar,предложения,continuous,no_samples
sgn_00002982,men_yana_bir_porsiya_oldim,я взял ещё порцию,jumlalar,предложения,continuous,no_samples
sgn_00002983,men_nonushta_qildim,я позавтракал,jumlalar,предложения,continuous,no_samples
sgn_00002984,men_uyda_ovqat_pishirdim,я готовил дома,jumlalar,предложения,continuous,no_samples
sgn_00002985,men_manti_pishirdim,я приготовил манты,jumlalar,предложения,continuous,no_samples
sgn_00002986,men_somsa_pishirdim,я приготовил самсу,jumlalar,предложения,continuous,no_samples
sgn_00002987,men_non_yopdim,я испёк хлеб,jumlalar,предложения,continuous,no_samples
sgn_00002988,men_shirinlik_pishirdim,я испёк сладости,jumlalar,предложения,continuous,no_samples
sgn_00002989,men_tort_pishirdim,я испёк торт,jumlalar,предложения,continuous,no_samples
sgn_00002990,men_meva_sharbat_qildim,я сделал фруктовый сок,jumlalar,предложения,continuous,no_samples
sgn_00002991,men_choy_damladim,я заварил чай,jumlalar,предложения,continuous,no_samples
sgn_00002992,men_qahva_qildim,я сварил кофе,jumlalar,предложения,continuous,no_samples
sgn_00002993,men_shokolad_yedim,я съел шоколад,jumlalar,предложения,continuous,no_samples
sgn_00002994,men_pechenye_yedim,я съел печенье,jumlalar,предложения,continuous,no_samples
sgn_00002995,men_olma_yedim,я съел яблоко,jumlalar,предложения,continuous,no_samples
sgn_00002996,men_banan_yedim,я съел банан,jumlalar,предложения,continuous,no_samples
sgn_00002997,men_uzum_yedim,я съел виноград,jumlalar,предложения,continuous,no_samples
sgn_00002998,men_tarvuz_yedim,я съел арбуз,jumlalar,предложения,continuous,no_samples
sgn_00002999,men_pomidor_yedim,я съел помидор,jumlalar,предложения,continuous,no_samples
sgn_00003000,men_bodring_yedim,я съел огурец,jumlalar,предложения,continuous,no_samples
sgn_00003001,men_piyoz_qo'shdim,я добавил лук,jumlalar,предложения,continuous,no_samples
sgn_00003002,men_sarimsoq_qo'shdim,я добавил чеснок,jumlalar,предложения,continuous,no_samples
sgn_00003003,men_ziravor_qo'shdim,я добавил специи,jumlalar,предложения,continuous,no_samples
sgn_00003004,men_tuz_qo'shdim,я добавил соль,jumlalar,предложения,continuous,no_samples
sgn_00003005,men_shakar_qo'shdim,я добавил сахар,jumlalar,предложения,continuous,no_samples
sgn_00003006,men_yog'_qo'shdim,я добавил масло,jumlalar,предложения,continuous,no_samples
sgn_00003007,men_qovurib_pishirdim,я пожарил,jumlalar,предложения,continuous,no_samples
sgn_00003008,men_qaynatib_pishirdim,я сварил,jumlalar,предложения,continuous,no_samples
sgn_00003009,men_bug'da_pishirdim,я приготовил на пару,jumlalar,предложения,continuous,no_samples
sgn_00003010,men_pechda_pishirdim,я испёк в духовке,jumlalar,предложения,continuous,no_samples
sgn_00003011,men_muzlatgichga_qo'ydim,я положил в холодильник,jumlalar,предложения,continuous,no_samples
sgn_00003012,men_mahsulot_muddati_o'tgan,продукт просрочен,jumlalar,предложения,continuous,no_samples
sgn_00003013,men_yangi_mahsulot_oldim,я взял свежий продукт,jumlalar,предложения,continuous,no_samples
sgn_00003014,men_chegirma_bo'lganini_ko'rdim,я увидел скидку,jumlalar,предложения,continuous,no_samples
sgn_00003015,men_aksiya_bo'yicha_sotib_oldim,я купил по акции,jumlalar,предложения,continuous,no_samples
sgn_00003016,men_onlayn_buyurtma_qildim,я заказал онлайн,jumlalar,предложения,continuous,no_samples
sgn_00003017,men_yetkazib_berish_buyurtma_qildim,я заказал доставку,jumlalar,предложения,continuous,no_samples
sgn_00003018,men_kuryer_keldi,приехал курьер,jumlalar,предложения,continuous,no_samples
sgn_00003019,men_mahsulotni_qabul_qildim,я принял товар,jumlalar,предложения,continuous,no_samples
sgn_00003020,men_qaytarib_berdim,я вернул товар,jumlalar,предложения,continuous,no_samples
sgn_00003021,men_almashtirib_oldim,я обменял,jumlalar,предложения,continuous,no_samples
sgn_00003022,men_kiyim_sotib_oldim,я купил одежду,jumlalar,предложения,continuous,no_samples
sgn_00003023,men_poyafzal_sotib_oldim,я купил обувь,jumlalar,предложения,continuous,no_samples
sgn_00003024,men_ko'ylak_kiydim,я надел рубашку,jumlalar,предложения,continuous,no_samples
sgn_00003025,men_shim_kiydim,я надел брюки,jumlalar,предложения,continuous,no_samples
sgn_00003026,men_ko'ylak_sotib_oldim,я купил платье,jumlalar,предложения,continuous,no_samples
sgn_00003027,men_o'lchamimni_bilaman,я знаю свой размер,jumlalar,предложения,continuous,no_samples
sgn_00003028,men_kiyib_ko'rdim,я примерил,jumlalar,предложения,continuous,no_samples
sgn_00003029,bugun_men_yoqdi,сегодня мне понравилось,jumlalar,предложения,continuous,no_samples
sgn_00003030,bugun_men_yoqmadi,сегодня мне не понравилось,jumlalar,предложения,continuous,no_samples
sgn_00003031,men_sotib_oldim,я купил,jumlalar,предложения,continuous,no_samples
sgn_00003032,bugun_men_sotdim,сегодня я продал,jumlalar,предложения,continuous,no_samples
sgn_00003033,men_bozorda_savdo_qildim,я торговал на базаре,jumlalar,предложения,continuous,no_samples
sgn_00003034,men_narxni_kelishdik,мы договорились о цене,jumlalar,предложения,continuous,no_samples
sgn_00003035,men_arzon_narxda_oldim,я купил по дешёвой цене,jumlalar,предложения,continuous,no_samples
sgn_00003036,men_qimmat_narxda_sotdim,я продал по дорогой цене,jumlalar,предложения,continuous,no_samples
sgn_00003037,men_savdo_markaziga_bordim,я пошёл в торговый центр,jumlalar,предложения,continuous,no_samples
sgn_00003038,men_kassa_oldida_turdim,я стоял у кассы,jumlalar,предложения,continuous,no_samples
sgn_00003039,bu_yer_qayerda_joylashgan,где находится это место,jumlalar,предложения,continuous,no_samples
sgn_00003040,men_toshkentda_yashayman,я живу в Ташкенте,jumlalar,предложения,continuous,no_samples
sgn_00003041,men_samarqandga_bordim,я поехал в Самарканд,jumlalar,предложения,continuous,no_samples
sgn_00003042,men_buxoroga_sayohat_qildim,я путешествовал в Бухару,jumlalar,предложения,continuous,no_samples
sgn_00003043,men_xivaga_bordim,я поехал в Хиву,jumlalar,предложения,continuous,no_samples
sgn_00003044,men_farg'onaga_bordim,я поехал в Фергану,jumlalar,предложения,continuous,no_samples
sgn_00003045,men_andijonga_bordim,я поехал в Андижан,jumlalar,предложения,continuous,no_samples
sgn_00003046,men_namanganga_bordim,я поехал в Наманган,jumlalar,предложения,continuous,no_samples
sgn_00003047,men_qishloqda_tug'ilganman,я родился в деревне,jumlalar,предложения,continuous,no_samples
sgn_00003048,men_shaharda_yashayman,я живу в городе,jumlalar,предложения,continuous,no_samples
sgn_00003049,men_maktabda_turibman,я в школе,jumlalar,предложения,continuous,no_samples
sgn_00003050,bugun_men_ishdaman,сегодня я на работе,jumlalar,предложения,continuous,no_samples
sgn_00003051,bugun_men_bozordaman,сегодня я на базаре,jumlalar,предложения,continuous,no_samples
sgn_00003052,bugun_men_bog'daman,сегодня я в парке,jumlalar,предложения,continuous,no_samples
sgn_00003053,bugun_men_kasalxonadaman,сегодня я в больнице,jumlalar,предложения,continuous,no_samples
sgn_00003054,bugun_men_aeroportdaman,сегодня я в аэропорту,jumlalar,предложения,continuous,no_samples
sgn_00003055,men_vokzalda_turibman,я на вокзале,jumlalar,предложения,continuous,no_samples
sgn_00003056,men_metrosda_turibman,я в метро,jumlalar,предложения,continuous,no_samples
sgn_00003057,men_avtobusda_turibman,я в автобусе,jumlalar,предложения,continuous,no_samples
sgn_00003058,men_mashinada_turibman,я в машине,jumlalar,предложения,continuous,no_samples
sgn_00003059,"iltimos,_to'g'ri_boring","пожалуйста, идите прямо",jumlalar,предложения,continuous,no_samples
sgn_00003060,"iltimos,_chapga_buriling","пожалуйста, поверните налево",jumlalar,предложения,continuous,no_samples
sgn_00003061,"iltimos,_o'ngga_buriling","пожалуйста, поверните направо",jumlalar,предложения,continuous,no_samples
sgn_00003062,"iltimos,_orqaga_qayting","пожалуйста, вернитесь назад",jumlalar,предложения,continuous,no_samples
sgn_00003063,ikkinchi_ko'chaga_kiring,сверните на вторую улицу,jumlalar,предложения,continuous,no_samples
sgn_00003064,chorraha_oldida_turing,остановитесь перед перекрёстком,jumlalar,предложения,continuous,no_samples
sgn_00003065,svetofor_oldida_kuting,ждите у светофора,jumlalar,предложения,continuous,no_samples
sgn_00003066,piyodalar_o'tish_joyidan_o'ting,перейдите по пешеходному переходу,jumlalar,предложения,continuous,no_samples
sgn_00003067,"iltimos,_ko'prikdan_o'ting","пожалуйста, перейдите через мост",jumlalar,предложения,continuous,no_samples
sgn_00003068,"iltimos,_tuneldan_o'ting","пожалуйста, пройдите через туннель",jumlalar,предложения,continuous,no_samples
sgn_00003069,"iltimos,_zina_chiqing","пожалуйста, поднимитесь по лестнице",jumlalar,предложения,continuous,no_samples
sgn_00003070,"iltimos,_zina_tushing","пожалуйста, спуститесь по лестнице",jumlalar,предложения,continuous,no_samples
sgn_00003071,lift_bilan_chiqing,поднимитесь на лифте,jumlalar,предложения,continuous,no_samples
sgn_00003072,hozir_birinch_qavatda,сейчас на первом этаже,jumlalar,предложения,continuous,no_samples
sgn_00003073,hozir_ikkinchi_qavatda,сейчас на втором этаже,jumlalar,предложения,continuous,no_samples
sgn_00003074,hozir_oxirgi_qavatda,сейчас на последнем этаже,jumlalar,предложения,continuous,no_samples
sgn_00003075,hozir_chap_tomonda,сейчас с левой стороны,jumlalar,предложения,continuous,no_samples
sgn_00003076,hozir_o'ng_tomonda,сейчас с правой стороны,jumlalar,предложения,continuous,no_samples
sgn_00003077,hozir_old_tomonda,сейчас впереди,jumlalar,предложения,continuous,no_samples
sgn_00003078,hozir_orqa_tomonda,сейчас сзади,jumlalar,предложения,continuous,no_samples
sgn_00003079,hozir_yaqin_atrofda,сейчас поблизости,jumlalar,предложения,continuous,no_samples
sgn_00003080,bu_joy_juda_uzoqda,это место очень далеко,jumlalar,предложения,continuous,no_samples
sgn_00003081,hozir_juda_yaqin,сейчас очень близко,jumlalar,предложения,continuous,no_samples
sgn_00003082,yaqin_atrofdagi_maktab_qayerda,где находится ближайший школа,jumlalar,предложения,continuous,no_samples
sgn_00003083,yaqin_atrofdagi_kasalxona_qayerda,где находится ближайший больница,jumlalar,предложения,continuous,no_samples
sgn_00003084,yaqin_atrofdagi_apteka_qayerda,где находится ближайший аптека,jumlalar,предложения,continuous,no_samples
sgn_00003085,yaqin_atrofdagi_do'kon_qayerda,где находится ближайший магазин,jumlalar,предложения,continuous,no_samples
sgn_00003086,yaqin_atrofdagi_bank_qayerda,где находится ближайший банк,jumlalar,предложения,continuous,no_samples
sgn_00003087,yaqin_atrofdagi_pochta_qayerda,где находится ближайший почта,jumlalar,предложения,continuous,no_samples
sgn_00003088,yaqin_atrofdagi_bekat_qayerda,где находится ближайший остановка,jumlalar,предложения,continuous,no_samples
sgn_00003089,yaqin_atrofdagi_stantsiya_qayerda,где находится ближайший станция,jumlalar,предложения,continuous,no_samples
sgn_00003090,men_yo'ldan_adashdim,я заблудился,jumlalar,предложения,continuous,no_samples
sgn_00003091,men_yordam_so'rayapman,я прошу помощи,jumlalar,предложения,continuous,no_samples
sgn_00003092,men_manzilni_topa_olmayapman,я не могу найти адрес,jumlalar,предложения,continuous,no_samples
sgn_00003093,bu_to'g'ri_yo'lmikan,это правильная дорога,jumlalar,предложения,continuous,no_samples
sgn_00003094,hozir_qancha_uzoq,сейчас как далеко,jumlalar,предложения,continuous,no_samples
sgn_00003095,piyoda_necha_daqiqa,сколько минут пешком,jumlalar,предложения,continuous,no_samples
sgn_00003096,mashina_bilan_necha_daqiqa,сколько минут на машине,jumlalar,предложения,continuous,no_samples
sgn_00003097,avtobus_qaysi_yo'nalishda,в каком направлении автобус,jumlalar,предложения,continuous,no_samples
sgn_00003098,metro_qaysi_tomonga,в какую сторону метро,jumlalar,предложения,continuous,no_samples
sgn_00003099,men_bekatda_tushdim,я вышел на остановке,jumlalar,предложения,continuous,no_samples
sgn_00003100,men_stantsiyada_tushdim,я вышел на станции,jumlalar,предложения,continuous,no_samples
sgn_00003101,men_aeroportga_yetib_bordim,я прибыл в аэропорт,jumlalar,предложения,continuous,no_samples
sgn_00003102,men_mehmonxonaga_bordim,я пошёл в гостиницу,jumlalar,предложения,continuous,no_samples
sgn_00003103,men_xonani_bron_qildim,я забронировал комнату,jumlalar,предложения,continuous,no_samples
sgn_00003104,men_kalit_oldim,я получил ключ,jumlalar,предложения,continuous,no_samples
sgn_00003105,men_xonaga_kirdim,я вошёл в комнату,jumlalar,предложения,continuous,no_samples
sgn_00003106,men_derazadan_tashqariga_qarab_turibman,я смотрю в окно,jumlalar,предложения,continuous,no_samples
sgn_00003107,men_bog'da_sayr_qilyapman,я гуляю в парке,jumlalar,предложения,continuous,no_samples
sgn_00003108,men_daryo_bo'yida_yuribman,я иду вдоль реки,jumlalar,предложения,continuous,no_samples
sgn_00003109,men_tog'ga_chiqdim,я поднялся на гору,jumlalar,предложения,continuous,no_samples
sgn_00003110,men_dengiz_bo'yida_edim,я был у моря,jumlalar,предложения,continuous,no_samples
sgn_00003111,men_ko'l_bo'yida_dam_oldim,я отдыхал у озера,jumlalar,предложения,continuous,no_samples
sgn_00003112,men_cho'lga_bordim,я поехал в пустыню,jumlalar,предложения,continuous,no_samples
sgn_00003113,men_tarixiy_joyga_bordim,я поехал в историческое место,jumlalar,предложения,continuous,no_samples
sgn_00003114,men_muzeyga_bordim,я пошёл в музей,jumlalar,предложения,continuous,no_samples
sgn_00003115,men_teatrga_bordim,я пошёл в театр,jumlalar,предложения,continuous,no_samples
sgn_00003116,men_kinoga_bordim,я пошёл в кино,jumlalar,предложения,continuous,no_samples
sgn_00003117,men_stadionga_bordim,я пошёл на стадион,jumlalar,предложения,continuous,no_samples
sgn_00003118,men_masjidga_bordim,я пошёл в мечеть,jumlalar,предложения,continuous,no_samples
sgn_00003119,men_cherkovga_bordim,я пошёл в церковь,jumlalar,предложения,continuous,no_samples
sgn_00003120,men_bozorda_yuribman,я хожу по базару,jumlalar,предложения,continuous,no_samples
sgn_00003121,men_bozor_juda_gavjum,на базаре очень многолюдно,jumlalar,предложения,continuous,no_samples
sgn_00003122,men_ko'chada_yuribman,я иду по улице,jumlalar,предложения,continuous,no_samples
sgn_00003123,men_tor_ko'chada_turibman,я на узкой улице,jumlalar,предложения,continuous,no_samples
sgn_00003124,men_keng_yo'lda_turibman,я на широкой дороге,jumlalar,предложения,continuous,no_samples
sgn_00003125,men_tirbandlikda_turibman,я в пробке,jumlalar,предложения,continuous,no_samples
sgn_00003126,men_yo'l_qurilishda,я на ремонте дороги,jumlalar,предложения,continuous,no_samples
sgn_00003127,men_chegara_postida,я на пограничном посту,jumlalar,предложения,continuous,no_samples
sgn_00003128,men_pasportni_ko'rsatdim,я показал паспорт,jumlalar,предложения,continuous,no_samples
sgn_00003129,men_mamlakatga_kirdim,я въехал в страну,jumlalar,предложения,continuous,no_samples
sgn_00003130,men_shaharga_kirdim,я въехал в город,jumlalar,предложения,continuous,no_samples
sgn_00003131,men_uyga_yetib_keldim,я добрался домой,jumlalar,предложения,continuous,no_samples
sgn_00003132,men_manzilga_yetib_bordim,я добрался до адреса,jumlalar,предложения,continuous,no_samples
sgn_00003133,men_xaritada_qidirdim,я искал на карте,jumlalar,предложения,continuous,no_samples
sgn_00003134,men_gps_ishlatdim,я использовал gps,jumlalar,предложения,continuous,no_samples
sgn_00003135,men_yo'lni_topdim,я нашёл дорогу,jumlalar,предложения,continuous,no_samples
sgn_00003136,bugun_men_xursandman,сегодня я рад,jumlalar,предложения,continuous,no_samples
sgn_00003137,men_juda_baxtliman,я очень счастлив,jumlalar,предложения,continuous,no_samples
sgn_00003138,bugun_men_g'amginman,сегодня я грустный,jumlalar,предложения,continuous,no_samples
sgn_00003139,men_xafa_bo'ldim,я обиделся,jumlalar,предложения,continuous,no_samples
sgn_00003140,men_jahlim_chiqdi,я разозлился,jumlalar,предложения,continuous,no_samples
sgn_00003141,bugun_men_qo'rqyapman,сегодня я боюсь,jumlalar,предложения,continuous,no_samples
sgn_00003142,men_hayratda_qoldim,я удивился,jumlalar,предложения,continuous,no_samples
sgn_00003143,bugun_men_hayajonlanayapman,сегодня я волнуюсь,jumlalar,предложения,continuous,no_samples
sgn_00003144,men_ishonchim_komil,я уверен,jumlalar,предложения,continuous,no_samples
sgn_00003145,bugun_men_shubhalanayapman,сегодня я сомневаюсь,jumlalar,предложения,continuous,no_samples
sgn_00003146,men_umid_qilaman,я надеюсь,jumlalar,предложения,continuous,no_samples
sgn_00003147,men_umidim_yo'q,у меня нет надежды,jumlalar,предложения,continuous,no_samples
sgn_00003148,bugun_men_minnatdorman,сегодня я благодарен,jumlalar,предложения,continuous,no_samples
sgn_00003149,men_kechirim_so'rayman,я прошу прощения,jumlalar,предложения,continuous,no_samples
sgn_00003150,men_uzr_so'rayman,я извиняюсь,jumlalar,предложения,continuous,no_samples
sgn_00003151,bugun_men_sevaman,сегодня я люблю,jumlalar,предложения,continuous,no_samples
sgn_00003152,men_yaxshi_ko'raman,мне нравится,jumlalar,предложения,continuous,no_samples
sgn_00003153,men_yomon_ko'raman,мне не нравится,jumlalar,предложения,continuous,no_samples
sgn_00003154,bugun_men_qiziqaman,сегодня мне интересно,jumlalar,предложения,continuous,no_samples
sgn_00003155,bugun_men_zerikdim,сегодня мне скучно,jumlalar,предложения,continuous,no_samples
sgn_00003156,bugun_men_tinchman,сегодня я спокоен,jumlalar,предложения,continuous,no_samples
sgn_00003157,men_asabiy_bo'ldim,я нервничаю,jumlalar,предложения,continuous,no_samples
sgn_00003158,men_stress_ostidaman,я под стрессом,jumlalar,предложения,continuous,no_samples
sgn_00003159,bugun_men_xavotirdaman,сегодня я беспокоюсь,jumlalar,предложения,continuous,no_samples
sgn_00003160,bugun_men_ishonaman,сегодня я верю,jumlalar,предложения,continuous,no_samples
sgn_00003161,bugun_men_ishonmayman,сегодня я не верю,jumlalar,предложения,continuous,no_samples
sgn_00003162,bugun_men_faxrlanaman,сегодня я горжусь,jumlalar,предложения,continuous,no_samples
sgn_00003163,bugun_men_uyaldim,сегодня мне стыдно,jumlalar,предложения,continuous,no_samples
sgn_00003164,bugun_men_qizg'inman,сегодня я ревную,jumlalar,предложения,continuous,no_samples
sgn_00003165,men_hasad_qilaman,я завидую,jumlalar,предложения,continuous,no_samples
sgn_00003166,bugun_men_orzulayman,сегодня я мечтаю,jumlalar,предложения,continuous,no_samples
sgn_00003167,bugun_men_xohlayman,сегодня я хочу,jumlalar,предложения,continuous,no_samples
sgn_00003168,bugun_men_xohlamayman,сегодня я не хочу,jumlalar,предложения,continuous,no_samples
sgn_00003169,bugun_men_yoqtiraman,сегодня мне нравится,jumlalar,предложения,continuous,no_samples
sgn_00003170,bugun_men_yoqtirmayman,сегодня мне не нравится,jumlalar,предложения,continuous,no_samples
sgn_00003171,men_rozi_bo'ldim,я согласился,jumlalar,предложения,continuous,no_samples
sgn_00003172,men_rozi_emasman,я не согласен,jumlalar,предложения,continuous,no_samples
sgn_00003173,men_qattiq_fikrdaman,я твёрдо убеждён,jumlalar,предложения,continuous,no_samples
sgn_00003174,bugun_men_ikkilanayapman,сегодня я колеблюсь,jumlalar,предложения,continuous,no_samples
sgn_00003175,men_qaror_qildim,я принял решение,jumlalar,предложения,continuous,no_samples
sgn_00003176,bugun_men_o'ylayapman,сегодня я думаю,jumlalar,предложения,continuous,no_samples
sgn_00003177,bugun_men_eslayman,сегодня я помню,jumlalar,предложения,continuous,no_samples
sgn_00003178,bugun_men_unutdim,сегодня я забыл,jumlalar,предложения,continuous,no_samples
sgn_00003179,bugun_men_tushundim,сегодня я понял,jumlalar,предложения,continuous,no_samples
sgn_00003180,bugun_men_tushunmadim,сегодня я не понял,jumlalar,предложения,continuous,no_samples
sgn_00003181,bugun_men_bilaman,сегодня я знаю,jumlalar,предложения,continuous,no_samples
sgn_00003182,bugun_men_bilmayman,сегодня я не знаю,jumlalar,предложения,continuous,no_samples
sgn_00003183,bugun_men_o'rganmoqdaman,сегодня я учусь,jumlalar,предложения,continuous,no_samples
sgn_00003184,men_xato_qildim,я ошибся,jumlalar,предложения,continuous,no_samples
sgn_00003185,men_to'g'ri_qildim,я сделал правильно,jumlalar,предложения,continuous,no_samples
sgn_00003186,men_kechirasiz_deb_aytdim,я сказал извините,jumlalar,предложения,continuous,no_samples
sgn_00003187,men_rahmat_aytdim,я сказал спасибо,jumlalar,предложения,continuous,no_samples
sgn_00003188,men_tabrik_aytdim,я поздравил,jumlalar,предложения,continuous,no_samples
sgn_00003189,bugun_men_yig'ladim,сегодня я плакал,jumlalar,предложения,continuous,no_samples
sgn_00003190,bugun_men_kuldim,сегодня я смеялся,jumlalar,предложения,continuous,no_samples
sgn_00003191,men_tabassum_qildim,я улыбнулся,jumlalar,предложения,continuous,no_samples
sgn_00003192,men_qattiq_kuldim,я громко смеялся,jumlalar,предложения,continuous,no_samples
sgn_00003193,men_yig'lab_yubordim,я расплакался,jumlalar,предложения,continuous,no_samples
sgn_00003194,bugun_men_quvondim,сегодня я обрадовался,jumlalar,предложения,continuous,no_samples
sgn_00003195,men_xafa_bo'lib_qoldim,я расстроился,jumlalar,предложения,continuous,no_samples
sgn_00003196,bugun_men_hayronman,сегодня я удивлён,jumlalar,предложения,continuous,no_samples
sgn_00003197,bugun_men_hayratda,сегодня я в изумлении,jumlalar,предложения,continuous,no_samples
sgn_00003198,men_qo'rquv_his_qilyapman,я чувствую страх,jumlalar,предложения,continuous,no_samples
sgn_00003199,men_xavfsiz_his_qilyapman,я чувствую себя в безопасности,jumlalar,предложения,continuous,no_samples
sgn_00003200,men_yolg'iz_his_qilyapman,я чувствую себя одиноким,jumlalar,предложения,continuous,no_samples
sgn_00003201,men_baxtli_his_qilyapman,я чувствую себя счастливым,jumlalar,предложения,continuous,no_samples
sgn_00003202,men_g'amgin_his_qilyapman,я чувствую себя грустным,jumlalar,предложения,continuous,no_samples
sgn_00003203,men_energiyam_ko'p,у меня много энергии,jumlalar,предложения,continuous,no_samples
sgn_00003204,men_halsiz_his_qilyapman,я чувствую слабость,jumlalar,предложения,continuous,no_samples
sgn_00003205,men_yaxshi_kayfiyatdaman,у меня хорошее настроение,jumlalar,предложения,continuous,no_samples
sgn_00003206,men_yomon_kayfiyatdaman,у меня плохое настроение,jumlalar,предложения,continuous,no_samples
sgn_00003207,men_kayfiyatim_ko'tarildi,моё настроение поднялось,jumlalar,предложения,continuous,no_samples
sgn_00003208,men_kayfiyatim_tushdi,моё настроение упало,jumlalar,предложения,continuous,no_samples
sgn_00003209,men_do'stlarim_bilan_xursandman,я рад с друзьями,jumlalar,предложения,continuous,no_samples
sgn_00003210,men_oilam_bilan_baxtliman,я счастлив с семьёй,jumlalar,предложения,continuous,no_samples
sgn_00003211,men_yolg'iz_qolganimda_g'amginman,"когда я один, я грустный",jumlalar,предложения,continuous,no_samples
sgn_00003212,men_musiqa_tinglaganda_tinchlanaman,"когда слушаю музыку, успокаиваюсь",jumlalar,предложения,continuous,no_samples
